Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,Training/ Spontaneous,Utterance: Single word or phrase,Type of Sign,is_match,match_type
6382,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6383,,SEE,FINAL,See,,ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6384,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6385,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6386,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6387,,MOM,FINAL,Mom,,ANIMALS,,,,,,,,,,,false,
6388,,SEE,FINAL,See,,ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6389,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6390,,SEE,FINAL,See,,ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6391,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6392,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6393,,SEE,FINAL,See,,ANIMALS,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6394,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6395,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6396,,MOM,FINAL,Mom,,ANIMALS,,,,,,,,,,,false,
6397,,MOM,FINAL,Mom,,ANIMALS,,,,,,,,,,,false,
6398,,ELLIE,FINAL,Ellie,,ANIMALS,,,,,,,,,,,false,
6399,,TILLIE,FINAL,Tillie,,ANIMALS,,,,,,,,,,,false,
6400,,MOM,FINAL,Mom,,ANIMALS,,,,,,,,,,,false,
6401,,TOUCH,FINAL,Touch,,ANIMALS,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6402,,MOM,FINAL,Mom,,ANIMALS,,,,,,,,,,,false,
6404,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
6405,,HOLIDAYS,MENU,,HOLIDAYS,HOLIDAYS,,,,,,,,,,,false,
6406,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6407,,HALLOWEEN,FINAL,Halloween,,HOLIDAYS,DCFC,DCF,C,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
6408,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6409,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6410,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6411,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6412,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS,,,,,,,,,,,false,
6414,,TILLIE,FINAL,Tillie,,HOLIDAYS,,,,,,,,,,,false,
6416,,MUSIC,MENU,,MUSIC,MUSIC,J,"",J,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6417,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6418,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6419,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6420,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6421,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6422,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6423,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6424,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6425,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6426,,OLDIES,FINAL,Oldies,,MUSIC,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6427,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6428,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6429,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6430,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6431,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6432,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6433,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6434,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
6435,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6436,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6437,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6438,,AFRAID,FINAL,Afraid,,FEELING,EK,E,K,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6439,,AFRAID,FINAL,Afraid,,FEELING,EK,E,K,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6440,,EWW,FINAL,Eww,,FEELING,EJ,E,J,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6441,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6442,,NO LIKE,FINAL,No like,,FEELING,EI,E,I,FEELING,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
6443,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6444,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6445,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6446,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6447,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6448,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6449,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6450,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6451,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6452,,LOOK AT ART,MENU,,LOOK AT ART,LOOK AT ART,,,,,,,,,,,false,
6453,,SEASONAL,FINAL,Seasonal,,LOOK AT ART,,,,,,,,,,,false,
6454,,SEASONAL,FINAL,Seasonal,,LOOK AT ART,,,,,,,,,,,false,
6455,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6456,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6457,,FALL,FINAL,Fall,,LOOK AT ART,KEC,KE,C,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6458,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6459,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6460,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6461,,WINTER,FINAL,Winter,,LOOK AT ART,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6462,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6463,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6464,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6465,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6466,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6467,,NO,FINAL,No,,LOOK AT ART,AJC,AJ,C,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6468,,NO,FINAL,No,,LOOK AT ART,AJC,AJ,C,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6469,,YES,FINAL,Yes,,LOOK AT ART,AJB,AJ,B,YES AND NO,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6471,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
6472,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
6473,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6475,,GAMES,MENU,,GAMES,GAMES,F,"",F,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
6476,,MUSIC,FINAL,Music,,GAMES,,,,,,,,,,,false,
6477,,MUSIC,FINAL,Music,,GAMES,,,,,,,,,,,false,
6478,,MUSIC,FINAL,Music,,GAMES,,,,,,,,,,,false,
6484,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6485,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6486,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6487,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6488,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6489,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6490,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6491,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6492,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6493,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6494,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6495,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6496,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
6497,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6498,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6499,,AFRAID,FINAL,Afraid,,FEELING,EK,E,K,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6500,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6501,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6502,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6503,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6504,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
6505,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6506,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6507,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6508,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6509,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6510,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6511,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6512,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6513,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6514,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6517,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
6518,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6519,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6520,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6521,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6522,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6523,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6524,,SEASONAL,MENU,,SEASONAL,SEASONAL,,,,,,,,,,,false,
6525,,WINTER,FINAL,Winter,,SEASONAL,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6527,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6528,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6529,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6530,,MEDICINE,FINAL,Medicine,,TREATS,LF,L,F,TREATS,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6531,,MEDICINE,FINAL,Medicine,,TREATS,LF,L,F,TREATS,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6532,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6533,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6534,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6535,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6536,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6537,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6538,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6539,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6540,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6541,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6542,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6543,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6544,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6545,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
6546,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
6547,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6548,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6549,,HOT WIND BLOW DRYER,FINAL,Hot wind blow dryer,,HOT,ABCG,ABC,G,HOT,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6550,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6551,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6552,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6553,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6554,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6555,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6556,,OUTSIDE SHOWER,FINAL,Outside Shower,,TO PLAY,DH,D,H,TO PLAY,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6557,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6558,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6559,,GAMES,FINAL,Games,,TO PLAY,DI,D,I,TO PLAY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
6560,,GAMES,FINAL,Games,,TO PLAY,DI,D,I,TO PLAY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
6561,,GAMES,FINAL,Games,,TO PLAY,DI,D,I,TO PLAY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
6562,,PUZZLE,FINAL,Puzzle,,TO PLAY,FJ,F,J,GAMES,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
6563,,TRACING,FINAL,Tracing,,TO PLAY,,,,,,,,,,,false,
6564,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6565,,CONNECT THE DOTS,FINAL,Connect the dots,,TO PLAY,FB,F,B,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6566,,BALLOON POP,FINAL,Balloon pop,,TO PLAY,FD,F,D,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6567,,BALLOON POP,FINAL,Balloon pop,,TO PLAY,FD,F,D,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6568,,BALLOON POP,FINAL,Balloon pop,,TO PLAY,FD,F,D,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6569,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6570,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6571,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6572,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6573,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6574,,NUMBER MATCH,FINAL,Number match,,TO PLAY,FG,F,G,GAMES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
6576,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
6577,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
6578,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6579,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6581,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
6582,,YUM,FINAL,Yum,,FEELING,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6583,,YUM,FINAL,Yum,,FEELING,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6584,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
6585,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
6586,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6587,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
6588,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
