Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,is_match,match_type
1152,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME,H,"",H,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1153,,TIME,FINAL,Time,,MEMORY AND TIME,,,,,,,,false,
1154,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1155,,PAST,FINAL,Past,,MEMORY AND TIME,,,,,,,,false,
1156,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1157,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1158,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1159,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1160,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1161,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1162,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1163,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1164,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1165,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1166,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1167,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1168,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1169,,SAD,FINAL,Sad,,BODY,,,,,,,,false,
1170,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1171,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1172,,NO LIKE,FINAL,No like,,BODY,,,,,,,,false,
1173,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1174,,TOMORROW,FINAL,Tomorrow,,BODY,HBE,HB,E,TIME,false,,1,true,UNIQUE_MATCH
1175,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1176,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1177,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1178,,SAD,FINAL,Sad,,BODY,,,,,,,,false,
1179,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1180,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1181,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1182,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1183,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1184,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1185,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1186,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1187,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1188,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1189,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1190,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1191,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1193,,LOOK AT PICTURES,FINAL,Look at pictures,,BODY,,,,,,,,false,
1195,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1197,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1198,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1199,,WARM,MENU,,WARM,WARM,,,,,,,,false,
1200,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1201,,WARM OUTSIDE,FINAL,Warm outside,,WARM,,,,,,,,false,
1202,,TALK ABOUT,FINAL,Talk about,,WARM,,,,,,,,false,
1203,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1204,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1205,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1206,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1207,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
1208,,I FEEL WARM,FINAL,I feel warm,,WARM,JCDB,JCD,B,WARM,false,,1,true,UNIQUE_MATCH
1209,,TALK ABOUT,FINAL,Talk about,,WARM,,,,,,,,false,
1210,,YES,FINAL,Yes,,WARM,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1211,,YES,FINAL,Yes,,WARM,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1212,,YES,FINAL,Yes,,WARM,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1213,,YES,FINAL,Yes,,WARM,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1214,,NO,FINAL,No,,WARM,AGC,AG,C,YES AND NO,false,,1,true,UNIQUE_MATCH
1215,,YES,FINAL,Yes,,WARM,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1216,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1217,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1218,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1219,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1220,,WING,FINAL,Wing,,BODY,JDE,JD,E,BODY,false,,1,true,UNIQUE_MATCH
1221,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1222,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1223,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1224,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1225,,YES,FINAL,Yes,,BODY,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1226,,YES,FINAL,Yes,,BODY,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1227,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1228,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,false,
1229,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,false,
1230,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
1231,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1232,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,false,
1233,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,false,
1234,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1235,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1236,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,false,
1237,,READ,FINAL,Read,,EXPERIENCE,CJ,C,J,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1238,,ISABELLE,FINAL,Isabelle,,EXPERIENCE,,,,,,,,false,
1239,,TILLIE,FINAL,Tillie,,EXPERIENCE,,,,,,,,false,
1240,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1241,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,true,UNIQUE_MATCH
1243,,ENTERTAINMENT,MENU,,ENTERTAINMENT,ENTERTAINMENT,F,"",F,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1244,,ALEXA,MENU,,ALEXA,ALEXA,FD,F,D,ENTERTAINMENT,true,1,1,true,UNIQUE_MATCH
1245,,ALEXA VOLUME 5,FINAL,Alexa volume 5,,ALEXA,FDO,FD,O,ALEXA,false,,1,true,UNIQUE_MATCH
1246,,ALEXA VOLUME 5,FINAL,Alexa volume 5,,ALEXA,FDO,FD,O,ALEXA,false,,1,true,UNIQUE_MATCH
1247,,ALEXA PLAY HOOKED ON A FEELING ON PANDORA,FINAL,Alexa play hooked on a feeling on pandora,,ALEXA,FDJ,FD,J,ALEXA,false,,1,true,UNIQUE_MATCH
1248,,ALEXA PLAY HANDEL,FINAL,Alexa play handel,,ALEXA,FDQ,FD,Q,ALEXA,false,,1,true,UNIQUE_MATCH
1250,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1251,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1252,,WING,FINAL,Wing,,BODY,JDE,JD,E,BODY,false,,1,true,UNIQUE_MATCH
1253,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1254,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1255,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1256,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1257,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1258,,WING,FINAL,Wing,,BODY,JDE,JD,E,BODY,false,,1,true,UNIQUE_MATCH
1259,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1260,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1261,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1262,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1263,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1264,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1265,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1266,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1267,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1268,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1269,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1270,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1271,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1272,,TOMORROW,FINAL,Tomorrow,,BODY,HBE,HB,E,TIME,false,,1,true,UNIQUE_MATCH
1273,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1274,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1275,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1276,,YESTERDAY,FINAL,Yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1277,,TOMORROW,FINAL,Tomorrow,,BODY,HBE,HB,E,TIME,false,,1,true,UNIQUE_MATCH
1278,,TOMORROW,FINAL,Tomorrow,,BODY,HBE,HB,E,TIME,false,,1,true,UNIQUE_MATCH
1279,,NO LIKE,FINAL,No like,,BODY,,,,,,,,false,
1280,,LIKE,FINAL,Like,,BODY,,,,,,,,false,
1281,,FUTURE,FINAL,Future,,BODY,,,,,,,,false,
1282,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1283,,YESTERDAY,FINAL,yesterday,,BODY,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1285,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1286,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,false,
1287,,AFRAID,FINAL,Afraid,,FEELINGS,,,,,,,,false,
1288,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS,JEGC,JEG,C,AFRAID,false,,1,true,UNIQUE_MATCH
1289,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1290,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1291,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1292,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1293,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1294,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1295,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
1296,,I'M NOT SURE,FINAL,I'm not sure,,FEELINGS,AGD,AG,D,YES AND NO,false,,1,true,UNIQUE_MATCH
1297,,YES,FINAL,Yes,,FEELINGS,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
1298,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1299,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,false,
1300,,HAPPY,FINAL,Happy,,FEELINGS,,,,,,,,false,
1301,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1302,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1303,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1304,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1305,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1306,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1307,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1308,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1309,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS,JEBD,JEB,D,HAPPY,false,,1,true,UNIQUE_MATCH
1310,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1311,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1312,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1313,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1314,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS,JEBD,JEB,D,HAPPY,false,,1,true,UNIQUE_MATCH
1315,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
1316,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1317,,MAD,FINAL,Mad,FEELINGS,FEELINGS,JCP,JC,P,TEMPERATURE,false,,1,true,UNIQUE_MATCH
1318,,I FEEL MAD,FINAL,I feel mad,,FEELINGS,JEDB,JED,B,MAD,false,,1,true,UNIQUE_MATCH
1319,,I FEEL MAD,FINAL,I feel mad,,FEELINGS,JEDB,JED,B,MAD,false,,1,true,UNIQUE_MATCH
1320,,I FEEL MAD,FINAL,I feel mad,,FEELINGS,JEDB,JED,B,MAD,false,,1,true,UNIQUE_MATCH
1321,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1322,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1323,,TUMMY,FINAL,Tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
1324,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1325,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1326,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1327,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1328,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1329,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1330,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1331,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1332,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1333,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1334,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1335,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1336,,BACK,FINAL,Back,,BODY,,,,,,,,false,
1337,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1338,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1339,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1340,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1341,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1342,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1343,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1344,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1345,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1346,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1347,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1348,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1349,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1350,,PAST,FINAL,Past,,BODY,,,,,,,,false,
1351,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1352,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1353,,HEAD,FINAL,Head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
1354,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1355,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1356,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1357,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1358,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1359,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1360,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1361,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1362,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
1363,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1364,,TODAY,FINAL,Today,,BODY,,,,,,,,false,
1365,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
1366,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1367,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES,IB,I,B,DESCRIPTIONS AND PREFERENCES,true,1,1,true,UNIQUE_MATCH
1368,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1369,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1370,,BROKEN,FINAL,Broken,,OPPOSITES,,,,,,,,false,
1371,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
1372,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1373,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1374,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
1375,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
1376,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
1377,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1378,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1379,,DOWN LOW,FINAL,Down low,,OPPOSITES,,,,,,,,false,
1380,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
1381,,FIX,FINAL,Fix,,OPPOSITES,,,,,,,,false,
1382,,DARK,FINAL,Dark,,OPPOSITES,,,,,,,,false,
1383,,LIGHT,FINAL,Light,,OPPOSITES,,,,,,,,false,
1384,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1385,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES,,,,,,,,false,
1386,,LIKE,FINAL,Like,,OPPOSITES,,,,,,,,false,
1387,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1388,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1389,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1390,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES,,,,,,,,false,
1391,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1392,,NO LIKE,FINAL,No like,,OPPOSITES,,,,,,,,false,
1393,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1394,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1395,,RIVER AVIARY,FINAL,River aviary,,OPPOSITES,BK,B,K,PLACES,false,,1,true,UNIQUE_MATCH
1396,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES,,,,,,,,false,
1397,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES,,,,,,,,false,
1398,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1399,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES,,,,,,,,false,
1400,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1401,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
1402,,HOT,FINAL,Hot,,TEMPERATURE,,,,,,,,false,
1403,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,TEMPERATURE,JCBD,JCB,D,HOT,false,,1,true,UNIQUE_MATCH
1404,,COOL,FINAL,Cool,,TEMPERATURE,AHD,AH,D,TEMP AND WEATHER,false,,1,true,UNIQUE_MATCH
1405,,LIKE,FINAL,Like ,,TEMPERATURE,,,,,,,,false,
1406,,I FELT COOL,FINAL,I felt cool,,TEMPERATURE,JCEG,JCE,G,COOL,false,,1,true,UNIQUE_MATCH
1407,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE,JCEC,JCE,C,COOL,false,,1,true,UNIQUE_MATCH
1408,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE,JCEC,JCE,C,COOL,false,,1,true,UNIQUE_MATCH
1409,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1410,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME,H,"",H,MAIN MENU,true,1,1,true,UNIQUE_MATCH
1411,,TIME,MENU,,TIME,TIME,HB,H,B,MEMORY AND TIME,true,1,1,true,UNIQUE_MATCH
1412,,TIME,FINAL,Time,,TIME,,,,,,,,false,
1413,,YESTERDAY,FINAL,Yesterday,,TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1414,,FUTURE,FINAL,Future,,TIME,,,,,,,,false,
1415,,YESTERDAY,FINAL,Yesterday,,TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1416,,YESTERDAY,FINAL,Yesterday,,TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1417,,TODAY,FINAL,Today,,TIME,,,,,,,,false,
1418,,YESTERDAY,FINAL,Yesterday,,TIME,HBC,HB,C,TIME,false,,1,true,UNIQUE_MATCH
1419,,TODAY,FINAL,Today,,TIME,,,,,,,,false,
1420,,TODAY,FINAL,Today,,TIME,,,,,,,,false,
